episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
801,65.31,0.0,100.0,347.58,5.05,33.75,0.23,0.07
802,59.1,0.0,100.0,409.64,9.55,20.02,0.42,0.07
803,20.06,0.23,77.0,441.4,5.94,21.71,0.29,0.06
804,69.05,0.0,100.0,310.17,5.14,31.52,0.41,0.08
805,63.3,0.0,100.0,367.68,11.37,18.24,0.13,0.1
806,75.79,0.0,100.0,242.81,3.38,33.04,0.09,0.09
807,10.7,0.28,72.0,463.09,7.71,19.72,0.5,0.16
808,57.31,0.01,99.0,411.63,3.72,29.18,0.46,0.17
809,63.12,0.0,100.0,369.43,5.58,27.66,0.21,0.21
810,62.73,0.0,100.0,373.33,4.15,33.09,0.38,0.21
811,76.06,0.0,100.0,240.16,5.57,27.72,0.14,0.17
812,33.08,0.15,85.0,434.88,4.35,28.61,0.13,0.1
813,7.7,0.29,71.0,483.58,12.08,18.12,0.43,0.08
814,12.8,0.28,72.0,433.9,5.43,23.88,0.19,0.08
815,62.6,0.0,100.0,374.65,9.98,17.9,0.43,0.1
816,68.93,0.0,100.0,311.43,3.38,36.05,0.27,0.16
817,69.98,0.0,100.0,300.86,2.8,36.64,0.12,0.19
818,63.87,0.01,99.0,345.35,5.82,27.87,0.17,0.17
819,60.45,0.01,99.0,379.89,4.0,33.46,0.22,0.14
820,-13.42,0.43,57.0,481.6,2.04,25.58,0.38,0.21
821,66.9,0.0,100.0,331.67,6.06,21.49,0.19,0.24
822,53.31,0.05,95.0,386.8,1.95,37.37,0.3,0.16
823,56.99,0.0,100.0,430.64,9.0,19.32,0.49,0.07
824,63.71,0.0,100.0,363.54,4.38,25.12,0.27,0.07
825,52.6,0.06,94.0,377.22,2.44,32.51,0.51,0.06
826,66.79,0.0,100.0,332.79,6.06,28.12,0.21,0.07
827,59.63,0.0,100.0,404.25,4.97,24.46,0.38,0.07
828,60.54,0.0,100.0,395.23,5.65,29.81,0.27,0.07
829,29.21,0.24,76.0,405.71,1.07,22.22,0.28,0.06
830,81.8,0.0,100.0,182.79,5.7,26.4,0.19,0.07
831,59.16,0.0,100.0,408.95,5.12,31.41,0.48,0.07
832,71.38,0.0,100.0,286.87,10.66,16.2,0.25,0.07
833,61.32,0.0,100.0,387.46,5.2,29.04,0.22,0.08
834,68.74,0.0,100.0,313.25,10.62,15.17,0.38,0.12
835,67.08,0.0,100.0,329.92,11.44,18.01,0.25,0.14
836,72.79,0.0,100.0,272.84,10.12,23.09,0.06,0.1
837,68.63,0.0,100.0,314.41,9.84,24.28,0.13,0.15
838,67.71,0.0,100.0,323.55,3.82,34.2,0.14,0.12
839,71.3,0.0,100.0,287.68,9.68,16.51,0.17,0.27
840,64.63,0.0,100.0,354.38,5.38,30.3,0.25,0.16
841,65.94,0.0,100.0,341.27,8.05,23.18,0.3,0.1
842,74.71,0.0,100.0,253.6,14.08,10.42,0.12,0.11
843,12.9,0.27,73.0,454.01,7.01,25.4,0.23,0.16
844,73.52,0.0,100.0,265.58,2.87,39.1,0.25,0.2
845,67.62,0.0,100.0,324.45,8.52,21.89,0.23,0.35
846,67.05,0.0,100.0,330.21,6.34,29.81,0.18,0.22
847,75.84,0.0,100.0,242.37,10.16,14.66,0.1,0.16
848,22.46,0.21,79.0,450.48,7.59,21.06,0.26,0.11
849,33.04,0.15,85.0,435.44,2.66,28.84,0.18,0.12
850,69.62,0.0,100.0,304.53,6.13,23.95,0.25,0.24
851,73.64,0.0,100.0,264.38,13.28,11.04,0.14,0.15
852,77.17,0.0,100.0,229.04,13.76,12.17,0.06,0.1
853,63.01,0.0,100.0,370.56,9.56,23.55,0.34,0.14
854,67.95,0.0,100.0,321.16,3.79,32.92,0.15,0.35
855,60.85,0.0,100.0,392.1,6.4,28.03,0.14,0.3
856,63.68,0.01,99.0,347.31,6.71,24.03,0.25,0.09
857,64.75,0.0,100.0,353.18,4.97,27.55,0.14,0.11
858,60.65,0.0,100.0,394.13,2.46,34.52,0.38,0.14
859,58.54,0.0,100.0,415.17,9.92,16.99,0.32,0.3
860,75.53,0.0,100.0,245.44,8.17,20.94,0.18,0.32
861,62.14,0.01,99.0,362.82,14.33,11.77,0.44,0.26
862,77.98,0.0,100.0,220.96,7.31,26.04,0.16,0.15
863,80.29,0.0,100.0,197.87,9.92,16.21,0.07,0.12
864,30.11,0.16,84.0,451.67,8.0,17.59,0.62,0.09
865,61.8,0.0,100.0,382.65,11.16,16.64,0.09,0.08
866,69.88,0.0,100.0,301.88,6.1,35.7,0.23,0.1
867,63.55,0.0,100.0,365.15,9.38,18.58,0.06,0.1
868,64.71,0.01,99.0,336.96,4.25,31.66,0.38,0.17
869,60.41,0.0,100.0,396.5,15.55,8.47,0.27,0.12
870,73.4,0.0,100.0,266.74,10.18,17.34,0.12,0.14
871,63.57,0.0,100.0,364.97,7.86,20.67,0.36,0.15
872,61.13,0.01,99.0,373.01,2.44,35.27,0.2,0.12
873,67.11,0.02,98.0,295.51,7.0,29.01,0.16,0.13
874,68.88,0.0,100.0,311.89,7.44,22.44,0.52,0.22
875,67.57,0.0,100.0,324.95,12.02,15.82,0.19,0.23
876,68.51,0.0,100.0,315.6,6.4,32.76,0.29,0.17
877,59.46,0.02,98.0,373.52,3.02,41.9,0.35,0.16
878,49.65,0.05,95.0,425.35,2.32,38.26,0.27,0.15
879,60.8,0.0,100.0,392.61,9.43,20.42,0.38,0.15
880,62.06,0.0,100.0,380.03,6.02,22.1,0.26,0.31
881,68.73,0.0,100.0,313.36,5.85,25.21,0.19,0.19
882,59.03,0.0,100.0,410.3,2.61,34.85,0.31,0.11
883,77.29,0.0,100.0,227.86,7.68,27.0,0.07,0.09
884,52.91,0.07,93.0,356.5,2.01,28.06,0.13,0.1
885,46.56,0.09,91.0,390.05,2.24,30.63,0.16,0.18
886,72.18,0.0,100.0,278.88,6.81,23.29,0.07,0.14
887,61.8,0.0,100.0,382.65,4.66,28.28,0.2,0.2
888,61.25,0.0,100.0,388.1,3.04,33.35,0.41,0.09
889,62.45,0.0,100.0,376.09,6.74,25.25,0.43,0.12
890,65.2,0.0,100.0,348.66,6.46,21.21,0.23,0.27
891,25.5,0.19,81.0,451.22,13.43,11.52,0.24,0.16
892,64.51,0.0,100.0,355.54,7.18,27.13,0.18,0.12
893,61.92,0.0,100.0,381.46,5.8,29.59,0.48,0.08
894,60.35,0.0,100.0,397.1,10.48,20.48,0.15,0.08
895,57.58,0.0,100.0,424.81,3.22,36.89,0.5,0.1
896,62.33,0.04,96.0,309.75,2.69,32.83,0.39,0.09
897,54.34,0.01,99.0,441.56,7.02,27.0,0.2,0.11
898,60.98,0.0,100.0,390.8,4.55,35.8,0.32,0.07
899,-57.89,0.7,30.0,596.7,7.47,20.66,0.35,0.05
900,72.31,0.04,96.0,289.12,2.0,32.93,0.26,0.09
901,65.55,0.0,100.0,345.15,7.63,27.47,0.26,0.07
902,58.28,0.05,95.0,334.61,1.77,39.34,0.39,0.07
903,63.47,0.0,100.0,365.95,9.0,18.94,0.24,0.06
904,62.53,0.0,100.0,375.37,6.9,26.5,0.25,0.07
905,69.04,0.0,100.0,310.33,5.79,26.83,0.25,0.07
906,58.83,0.0,100.0,412.33,8.0,22.95,0.31,0.11
907,74.31,0.0,100.0,257.65,9.5,19.07,0.31,0.15
908,67.07,0.0,100.0,330.01,13.75,12.52,0.2,0.15
909,70.46,0.0,100.0,296.15,10.36,21.62,0.13,0.12
910,58.03,0.0,100.0,420.31,7.88,21.74,0.23,0.15
911,57.3,0.0,100.0,427.59,13.56,14.1,0.33,0.07
912,66.33,0.0,100.0,337.37,5.41,20.25,0.21,0.07
913,61.27,0.0,100.0,387.89,6.18,20.44,0.26,0.07
914,67.33,0.0,100.0,327.38,7.76,26.77,0.28,0.07
915,72.48,0.0,100.0,275.95,9.16,21.58,0.07,0.09
916,67.6,0.0,100.0,324.68,5.19,29.7,0.19,0.07
917,65.74,0.0,100.0,343.24,6.94,26.8,0.05,0.07
918,72.12,0.0,100.0,279.47,4.99,30.06,0.34,0.07
919,13.44,0.26,74.0,467.51,9.95,14.43,0.32,0.06
920,60.78,0.01,99.0,376.54,3.6,27.15,0.17,0.08
921,66.85,0.0,100.0,332.2,4.57,37.71,0.38,0.09
922,65.58,0.0,100.0,344.86,9.52,19.86,0.08,0.07
923,80.94,0.0,100.0,191.38,6.96,22.36,0.14,0.11
924,65.78,0.0,100.0,342.82,7.84,24.75,0.17,0.07
925,66.91,0.0,100.0,331.58,7.69,28.31,0.21,0.11
926,65.17,0.0,100.0,348.95,7.55,24.7,0.27,0.07
927,24.96,0.2,80.0,438.52,6.95,24.79,0.35,0.06
928,58.75,0.0,100.0,413.1,9.7,25.62,0.24,0.08
929,67.98,0.0,100.0,320.85,3.98,28.3,0.21,0.08
930,62.89,0.0,100.0,371.78,5.76,28.97,0.36,0.08
931,61.27,0.0,100.0,387.93,3.78,33.31,0.38,0.07
932,57.81,0.0,100.0,422.52,14.08,9.69,0.56,0.08
933,66.37,0.0,100.0,336.99,5.6,25.45,0.22,0.21
934,71.43,0.0,100.0,286.42,8.31,17.39,0.31,0.38
935,66.97,0.0,100.0,330.99,9.57,17.69,0.39,0.28
936,66.31,0.0,100.0,337.55,7.71,22.93,0.2,0.26
937,-14.09,0.42,58.0,519.34,7.52,15.32,0.16,0.17
938,64.36,0.0,100.0,357.01,9.04,23.42,0.13,0.28
939,68.18,0.0,100.0,318.9,12.5,13.22,0.19,0.27
940,64.12,0.0,100.0,359.44,12.94,12.39,0.31,0.13
941,61.22,0.0,100.0,388.38,4.71,24.55,0.44,0.09
942,69.1,0.0,100.0,309.7,5.39,27.36,0.17,0.11
943,63.67,0.0,100.0,363.93,8.17,29.72,0.18,0.12
944,58.68,0.0,100.0,413.76,8.52,19.35,0.34,0.23
945,65.42,0.0,100.0,346.5,6.35,29.47,0.21,0.17
946,65.89,0.0,100.0,341.79,6.39,23.78,0.18,0.24
947,62.88,0.0,100.0,371.84,9.78,19.4,0.37,0.25
948,69.93,0.0,100.0,301.38,7.04,26.93,0.14,0.12
949,67.76,0.0,100.0,323.03,3.19,37.82,0.56,0.11
950,69.43,0.0,100.0,306.39,10.53,18.58,0.26,0.13
951,63.79,0.0,100.0,362.79,4.42,32.62,0.13,0.17
952,59.16,0.01,99.0,392.91,6.15,30.29,0.41,0.24
953,69.38,0.0,100.0,306.89,8.71,24.49,0.37,0.26
954,68.3,0.0,100.0,317.65,8.41,19.46,0.21,0.26
955,61.78,0.0,100.0,382.77,3.94,37.25,0.38,0.16
956,62.0,0.0,100.0,380.59,12.22,14.59,0.08,0.13
957,74.14,0.0,100.0,259.34,3.25,39.01,0.33,0.12
958,63.49,0.0,100.0,365.76,6.88,23.69,0.33,0.26
959,71.17,0.0,100.0,289.0,7.87,24.39,0.35,0.25
960,69.29,0.0,100.0,307.78,5.83,28.07,0.11,0.19
961,55.32,0.03,97.0,399.32,7.49,24.51,0.32,0.1
962,75.42,0.0,100.0,246.52,8.0,29.48,0.19,0.23
963,77.65,0.0,100.0,224.24,8.16,21.39,0.07,0.12
964,75.78,0.0,100.0,242.98,12.64,19.52,0.09,0.09
965,17.24,0.25,75.0,437.33,9.84,22.16,0.24,0.06
966,65.68,0.0,100.0,343.84,4.18,30.94,0.11,0.06
967,62.3,0.0,100.0,377.64,3.15,31.68,0.26,0.06
968,63.31,0.0,100.0,367.51,9.6,18.51,0.47,0.07
969,64.92,0.0,100.0,351.43,11.2,15.08,0.25,0.07
970,55.88,0.02,98.0,410.02,3.47,31.62,0.59,0.09
971,63.87,0.0,100.0,361.97,3.2,34.67,0.5,0.16
972,52.03,0.05,95.0,400.33,2.36,35.24,0.33,0.16
973,70.03,0.0,100.0,300.4,4.54,26.44,0.37,0.16
974,65.05,0.0,100.0,350.11,3.57,33.28,0.26,0.19
975,70.31,0.0,100.0,297.61,9.92,18.24,0.3,0.14
976,67.87,0.0,100.0,321.93,5.55,32.48,0.14,0.15
977,3.75,0.35,65.0,404.44,2.4,22.76,0.42,0.12
978,63.55,0.01,99.0,348.66,2.73,38.37,0.32,0.15
979,78.12,0.0,100.0,219.57,2.42,35.82,0.26,0.11
980,74.27,0.0,100.0,257.99,12.52,16.61,0.07,0.19
981,64.75,0.0,100.0,353.13,4.98,28.25,0.17,0.11
982,76.16,0.0,100.0,239.17,2.21,35.54,0.24,0.11
983,58.66,0.0,100.0,414.03,3.49,33.84,0.45,0.09
984,71.12,0.0,100.0,289.49,13.36,14.79,0.11,0.07
985,-12.15,0.42,58.0,485.77,7.0,15.32,0.42,0.06
986,73.57,0.0,100.0,264.99,6.68,23.92,0.11,0.07
987,11.8,0.28,72.0,447.75,4.58,20.55,0.15,0.06
988,60.75,0.01,99.0,376.9,3.51,31.28,0.18,0.07
989,69.75,0.0,100.0,303.18,5.88,33.0,0.08,0.06
990,73.43,0.01,99.0,248.95,9.25,18.45,0.11,0.07
991,64.58,0.0,100.0,354.88,2.81,35.68,0.34,0.07
992,69.28,0.0,100.0,307.86,5.48,25.61,0.04,0.07
993,59.39,0.01,99.0,390.62,3.4,28.49,0.21,0.06
994,67.77,0.0,100.0,323.01,9.28,29.55,0.23,0.1
995,63.74,0.0,100.0,363.25,5.8,31.76,0.14,0.07
996,59.68,0.0,100.0,403.84,9.01,21.04,0.35,0.12
997,58.29,0.0,100.0,417.7,2.61,33.57,0.25,0.09
998,72.25,0.0,100.0,278.21,3.55,36.27,0.49,0.26
999,62.55,0.0,100.0,375.12,9.02,21.45,0.23,0.1
1000,68.8,0.0,100.0,312.66,13.06,13.03,0.08,0.09
1001,62.6,0.0,100.0,374.59,13.02,13.33,0.35,0.09
1002,66.74,0.0,100.0,333.26,12.4,16.78,0.28,0.1
1003,62.5,0.0,100.0,375.58,5.38,27.82,0.12,0.11
1004,68.54,0.0,100.0,315.33,3.94,26.17,0.18,0.13
1005,60.61,0.0,100.0,394.54,15.2,9.25,0.48,0.09
1006,82.03,0.0,100.0,180.48,7.3,24.16,0.09,0.12
1007,70.48,0.0,100.0,295.91,11.08,20.34,0.26,0.1
1008,59.25,0.0,100.0,408.07,4.76,22.78,0.38,0.13
1009,60.12,0.0,100.0,399.42,3.95,32.04,0.53,0.24
1010,67.12,0.0,100.0,329.43,4.16,31.47,0.08,0.15
1011,59.09,0.0,100.0,409.74,10.55,15.64,0.41,0.11
1012,55.22,0.01,99.0,432.73,12.77,12.42,0.52,0.1
1013,79.18,0.0,100.0,208.94,4.03,29.56,0.15,0.12
1014,64.51,0.0,100.0,355.53,8.58,23.12,0.35,0.14
1015,52.15,0.05,95.0,399.02,2.32,35.61,0.27,0.12
1016,69.52,0.0,100.0,305.54,4.1,31.29,0.15,0.1
1017,18.41,0.29,71.0,332.93,1.45,27.79,0.45,0.11
1018,70.76,0.0,100.0,293.13,5.18,28.67,0.24,0.16
1019,90.33,0.0,100.0,97.58,3.34,28.3,0.18,0.16
1020,66.54,0.0,100.0,335.22,7.12,28.19,0.28,0.23
1021,70.52,0.0,100.0,295.49,4.22,31.05,0.26,0.19
1022,36.59,0.14,86.0,412.36,1.45,24.78,0.37,0.09
1023,8.53,0.29,71.0,471.87,7.89,19.73,0.25,0.1
1024,64.16,0.0,100.0,359.07,10.94,16.06,0.21,0.11
1025,80.2,0.0,100.0,198.78,4.58,33.4,0.08,0.13
1026,64.79,0.0,100.0,352.71,7.2,20.29,0.43,0.1
1027,64.97,0.0,100.0,350.95,11.24,15.91,0.29,0.09
1028,64.82,0.0,100.0,352.49,9.06,24.11,0.32,0.09
1029,65.88,0.0,100.0,341.81,5.07,25.89,0.35,0.09
1030,49.79,0.06,94.0,407.07,6.74,18.04,0.27,0.27
1031,75.71,0.0,100.0,243.66,5.2,24.59,0.23,0.2
1032,69.7,0.0,100.0,303.68,8.84,20.6,0.46,0.1
1033,67.93,0.0,100.0,321.36,5.36,25.82,0.14,0.22
1034,68.84,0.0,100.0,312.28,11.44,17.9,0.4,0.21
1035,60.11,0.0,100.0,399.46,4.3,31.63,0.35,0.24
1036,57.75,0.01,99.0,407.16,3.78,31.64,0.43,0.13
1037,63.48,0.03,97.0,315.36,4.15,29.81,0.1,0.17
1038,63.64,0.0,100.0,364.26,5.85,19.78,0.13,0.2
1039,60.28,0.0,100.0,397.82,7.06,29.4,0.26,0.1
1040,76.44,0.0,100.0,236.41,5.04,27.77,0.35,0.1
1041,75.59,0.0,100.0,244.88,11.35,15.96,0.14,0.11
1042,48.32,0.06,94.0,422.66,8.28,22.71,0.31,0.23
1043,71.52,0.0,100.0,285.49,7.76,24.74,0.1,0.27
1044,69.94,0.0,100.0,301.3,8.66,21.86,0.11,0.13
1045,63.06,0.0,100.0,369.99,10.26,15.02,0.24,0.29
1046,81.37,0.0,100.0,187.16,2.42,39.12,0.13,0.26
1047,15.62,0.28,72.0,394.74,1.58,29.13,0.29,0.09
1048,54.7,0.02,98.0,422.03,8.02,23.3,0.36,0.09
1049,69.18,0.0,100.0,308.92,8.68,22.39,0.19,0.16
1050,65.57,0.0,100.0,344.96,6.82,23.61,0.35,0.14
1051,78.83,0.0,100.0,212.46,6.67,21.21,0.14,0.14
1052,-40.62,0.59,41.0,552.25,3.41,24.22,0.52,0.17
1053,61.22,0.0,100.0,388.43,15.44,11.04,0.42,0.1
1054,45.02,0.1,90.0,389.31,4.73,30.98,0.21,0.11
1055,68.92,0.0,100.0,311.53,9.3,17.19,0.45,0.13
1056,63.09,0.0,100.0,369.71,4.4,25.97,0.33,0.1
1057,60.21,0.0,100.0,398.48,9.3,16.86,0.22,0.19
1058,75.27,0.0,100.0,248.05,3.93,29.14,0.23,0.13
1059,60.83,0.01,99.0,376.09,11.86,18.0,0.26,0.2
1060,68.83,0.0,100.0,312.38,7.22,21.38,0.12,0.22
1061,71.3,0.0,100.0,287.75,4.76,30.68,0.1,0.15
1062,70.99,0.0,100.0,290.85,8.58,18.21,0.07,0.19
1063,68.98,0.0,100.0,310.86,8.16,22.55,0.22,0.16
1064,76.32,0.0,100.0,237.52,3.88,27.76,0.26,0.11
1065,73.43,0.0,100.0,266.39,12.2,14.02,0.19,0.12
1066,66.79,0.0,100.0,332.72,6.93,28.17,0.2,0.1
1067,72.24,0.0,100.0,278.37,7.58,19.77,0.24,0.14
1068,74.9,0.0,100.0,251.76,7.08,27.0,0.11,0.21
1069,54.86,0.03,97.0,404.1,4.9,23.29,0.4,0.13
1070,75.11,0.0,100.0,249.7,8.76,23.22,0.07,0.14
1071,61.32,0.0,100.0,387.39,8.56,20.7,0.31,0.15
1072,4.76,0.32,68.0,459.92,7.59,17.48,0.35,0.08
1073,62.16,0.0,100.0,379.07,9.66,16.28,0.31,0.07
1074,64.33,0.0,100.0,357.38,10.33,17.29,0.31,0.07
1075,66.91,0.0,100.0,331.54,9.8,21.13,0.13,0.07
1076,70.19,0.0,100.0,298.78,12.04,20.0,0.12,0.1
1077,70.19,0.0,100.0,298.82,6.25,27.74,0.3,0.14
1078,59.3,0.0,100.0,407.58,11.3,18.18,0.33,0.1
1079,61.74,0.0,100.0,383.18,5.88,26.98,0.41,0.1
1080,74.71,0.0,100.0,253.63,3.58,34.99,0.24,0.11
1081,61.25,0.0,100.0,388.09,3.61,32.95,0.1,0.11
1082,73.07,0.0,100.0,270.07,11.2,18.36,0.07,0.15
1083,52.54,0.03,97.0,427.99,3.58,29.27,0.4,0.12
1084,68.49,0.0,100.0,315.75,3.32,42.75,0.2,0.24
1085,71.19,0.0,100.0,288.79,8.25,21.54,0.14,0.09
1086,77.73,0.0,100.0,223.49,5.87,29.85,0.13,0.16
1087,67.74,0.0,100.0,323.26,7.32,23.59,0.18,0.21
1088,68.54,0.0,100.0,315.24,10.3,17.73,0.19,0.21
1089,69.6,0.07,93.0,327.51,1.92,39.12,0.53,0.25
1090,61.86,0.01,99.0,365.67,10.83,14.43,0.4,0.17
1091,78.56,0.05,95.0,226.49,1.47,32.71,0.3,0.12
1092,62.27,0.0,100.0,377.95,5.28,25.16,0.31,0.17
1093,57.48,0.02,98.0,393.7,4.58,32.25,0.16,0.11
1094,78.23,0.0,100.0,218.53,5.65,31.91,0.05,0.18
1095,70.98,0.0,100.0,290.93,9.16,20.87,0.23,0.14
1096,62.78,0.0,100.0,372.8,6.67,27.19,0.22,0.16
1097,67.67,0.0,100.0,323.98,4.84,30.08,0.18,0.09
1098,64.77,0.0,100.0,352.93,5.77,23.39,0.38,0.07
1099,75.5,0.0,100.0,245.77,2.36,38.18,0.15,0.08
1100,67.66,0.0,100.0,324.04,7.68,19.27,0.31,0.08
1101,67.97,0.0,100.0,320.96,7.74,26.22,0.32,0.07
1102,76.74,0.0,100.0,233.39,8.44,25.62,0.14,0.07
1103,66.76,0.0,100.0,333.04,3.0,33.6,0.2,0.08
1104,64.54,0.0,100.0,355.26,9.48,18.65,0.18,0.07
1105,75.21,0.0,100.0,248.69,6.19,23.07,0.23,0.14
1106,65.93,0.0,100.0,341.38,6.76,25.64,0.07,0.12
1107,59.41,0.0,100.0,406.5,3.96,27.27,0.36,0.09
1108,68.56,0.0,100.0,315.1,8.46,25.86,0.2,0.07
1109,65.72,0.0,100.0,343.49,8.77,22.66,0.21,0.06
1110,64.66,0.0,100.0,354.05,4.44,30.13,0.2,0.07
1111,64.39,0.0,100.0,356.7,12.12,14.96,0.2,0.07
1112,71.87,0.0,100.0,282.01,4.62,35.44,0.23,0.07
1113,70.87,0.0,100.0,291.96,12.04,15.5,0.29,0.07
1114,67.22,0.0,100.0,328.44,11.2,16.22,0.22,0.08
1115,63.27,0.0,100.0,367.92,4.76,30.51,0.22,0.07
1116,74.79,0.0,100.0,252.84,10.24,23.33,0.07,0.07
1117,56.73,0.0,100.0,433.25,3.37,40.3,0.45,0.07
1118,64.06,0.0,100.0,360.05,3.52,34.39,0.16,0.07
1119,61.1,0.0,100.0,389.59,12.86,15.28,0.3,0.07
1120,66.94,0.0,100.0,331.26,6.8,25.37,0.18,0.07
1121,64.26,0.0,100.0,358.0,9.14,18.2,0.17,0.07
1122,65.11,0.0,100.0,349.54,6.72,22.77,0.32,0.11
1123,22.37,0.26,74.0,401.05,1.27,25.49,0.28,0.19
1124,70.86,0.0,100.0,292.14,5.28,29.58,0.14,0.22
1125,62.84,0.01,99.0,355.83,4.42,30.2,0.18,0.29
1126,41.92,0.13,87.0,369.42,2.44,32.86,0.41,0.21
1127,58.93,0.0,100.0,411.34,4.06,35.36,0.49,0.22
1128,66.78,0.02,98.0,298.88,2.59,41.63,0.16,0.12
1129,68.23,0.0,100.0,318.4,5.65,32.91,0.53,0.1
1130,59.87,0.0,100.0,401.9,5.24,30.18,0.42,0.12
1131,64.14,0.0,100.0,359.28,10.56,16.26,0.23,0.11
1132,53.86,0.05,95.0,381.08,8.26,17.36,0.1,0.14
1133,63.78,0.0,100.0,362.86,11.53,12.97,0.52,0.12
1134,72.08,0.0,100.0,279.91,2.98,37.16,0.27,0.11
1135,68.14,0.0,100.0,319.32,6.85,24.75,0.3,0.09
1136,64.6,0.0,100.0,354.67,8.58,25.83,0.09,0.09
1137,79.05,0.0,100.0,210.29,11.89,15.66,0.17,0.1
1138,61.64,0.0,100.0,384.21,7.59,22.8,0.46,0.1
1139,69.71,0.0,100.0,303.57,8.25,23.68,0.21,0.1
1140,58.4,0.0,100.0,416.55,6.8,31.43,0.51,0.1
1141,-24.58,0.49,51.0,521.57,5.84,24.53,0.56,0.06
1142,50.01,0.09,91.0,352.18,2.79,28.1,0.32,0.09
1143,67.48,0.0,100.0,325.83,7.0,28.41,0.08,0.09
1144,67.5,0.0,100.0,325.68,7.72,28.7,0.34,0.09
1145,54.89,0.05,95.0,370.23,2.19,36.91,0.6,0.08
1146,58.82,0.01,99.0,396.35,6.2,24.51,0.37,0.08
1147,61.13,0.0,100.0,389.33,2.75,38.93,0.38,0.09
1148,62.06,0.0,100.0,380.04,8.06,23.89,0.13,0.08
1149,61.17,0.0,100.0,388.9,5.28,33.4,0.19,0.07
1150,63.65,0.0,100.0,364.1,9.24,22.84,0.32,0.08
1151,60.83,0.0,100.0,392.3,7.76,22.31,0.22,0.08
1152,70.15,0.0,100.0,299.18,4.38,34.84,0.04,0.08
1153,72.76,0.0,100.0,273.1,8.21,21.9,0.18,0.07
1154,52.64,0.02,98.0,442.98,6.31,32.09,0.25,0.06
1155,66.91,0.0,100.0,331.57,5.46,29.74,0.23,0.07
1156,75.05,0.11,89.0,281.01,1.62,33.86,0.19,0.07
1157,66.32,0.0,100.0,337.43,8.48,23.23,0.07,0.07
1158,63.96,0.0,100.0,361.02,9.0,22.66,0.16,0.07
1159,66.57,0.0,100.0,335.0,6.95,19.36,0.23,0.07
1160,74.74,0.0,100.0,253.39,2.62,37.18,0.14,0.08
1161,-14.43,0.43,57.0,499.19,4.49,21.74,0.22,0.06
1162,68.39,0.0,100.0,316.81,9.04,19.77,0.2,0.07
1163,61.39,0.0,100.0,386.72,9.64,18.5,0.42,0.08
1164,69.62,0.0,100.0,304.46,10.0,21.31,0.14,0.07
1165,79.15,0.0,100.0,209.29,10.06,20.5,0.22,0.07
1166,62.37,0.0,100.0,376.92,10.8,15.96,0.33,0.07
1167,61.74,0.0,100.0,383.2,10.4,15.43,0.27,0.06
1168,66.04,0.0,100.0,340.24,7.83,23.94,0.3,0.07
1169,68.79,0.0,100.0,312.76,13.04,14.84,0.32,0.07
1170,66.09,0.0,100.0,339.76,12.28,20.38,0.12,0.08
1171,16.8,0.25,75.0,443.24,7.73,20.2,0.16,0.08
1172,63.52,0.0,100.0,365.45,2.6,38.46,0.34,0.1
1173,60.84,0.0,100.0,392.21,13.12,13.52,0.19,0.08
1174,71.35,0.0,100.0,287.19,7.06,28.47,0.07,0.07
1175,61.58,0.02,98.0,351.84,8.86,18.97,0.17,0.09
1176,79.65,0.0,100.0,204.25,8.72,20.96,0.15,0.1
1177,75.96,0.0,100.0,241.2,13.48,14.6,0.05,0.06
1178,77.88,0.0,100.0,222.02,7.8,19.16,0.23,0.07
1179,69.35,0.0,100.0,307.16,2.37,34.28,0.22,0.07
1180,69.55,0.0,100.0,305.16,13.42,12.48,0.37,0.07
1181,58.82,0.0,100.0,412.4,5.63,23.58,0.35,0.07
1182,-31.64,0.54,46.0,514.36,3.3,27.24,0.3,0.06
1183,60.16,0.0,100.0,399.01,5.17,26.78,0.26,0.07
1184,66.31,0.0,100.0,337.58,7.05,31.37,0.23,0.07
1185,67.21,0.0,100.0,328.62,6.7,29.82,0.11,0.06
1186,56.78,0.0,100.0,432.8,5.78,29.58,0.47,0.07
1187,66.7,0.0,100.0,333.64,7.76,20.77,0.16,0.07
1188,68.75,0.03,97.0,261.0,2.02,33.44,0.25,0.08
1189,63.51,0.0,100.0,365.53,6.03,21.51,0.38,0.08
1190,60.38,0.0,100.0,396.84,5.2,30.48,0.36,0.07
1191,16.89,0.24,76.0,462.46,12.42,10.49,0.22,0.06
1192,68.94,0.0,100.0,311.28,4.46,28.11,0.28,0.07
1193,69.03,0.0,100.0,310.36,5.95,27.23,0.15,0.06
1194,62.51,0.0,100.0,375.5,10.17,17.72,0.41,0.07
1195,58.2,0.01,99.0,402.61,5.85,28.88,0.46,0.08
1196,62.49,0.01,99.0,359.31,13.58,12.91,0.36,0.07
1197,66.03,0.0,100.0,340.41,10.4,18.41,0.31,0.07
1198,61.41,0.0,100.0,386.56,2.74,36.28,0.19,0.07
1199,70.21,0.0,100.0,298.57,11.08,20.57,0.04,0.06
1200,72.42,0.0,100.0,276.5,4.6,31.08,0.28,0.07
1201,18.32,0.24,76.0,443.69,3.57,36.15,0.47,0.06
1202,71.78,0.0,100.0,282.9,6.44,25.08,0.15,0.06
1203,72.66,0.0,100.0,274.08,3.88,31.46,0.1,0.07
