episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
85,27.95,0.06,94.0,6.0,10.0,84.0,131.99,11.86,9.4,0.41,1.39
86,71.68,0.0,100.0,0.0,3.0,97.0,87.43,5.25,8.95,0.43,1.3
87,28.43,0.11,89.0,11.0,22.0,67.0,202.94,11.04,18.85,0.39,0.9
88,59.29,0.0,100.0,0.0,26.0,74.0,170.22,7.11,18.45,0.32,1.04
89,43.4,0.05,95.0,5.0,19.0,76.0,198.8,9.31,14.81,0.39,1.16
90,35.2,0.05,95.0,5.0,14.0,81.0,160.67,10.28,13.83,0.41,1.19
91,43.89,0.0,100.0,0.0,18.0,82.0,161.23,9.42,15.45,0.39,1.35
92,48.71,0.03,97.0,3.0,14.0,83.0,151.16,8.62,14.29,0.4,1.23
93,35.37,0.0,100.0,0.0,16.0,84.0,156.5,10.69,13.32,0.35,1.34
94,45.79,0.08,92.0,8.0,11.0,81.0,148.85,8.53,12.77,0.38,1.32
95,31.44,0.01,99.0,1.0,16.0,83.0,172.46,11.39,10.86,0.41,1.02
96,52.83,0.03,97.0,3.0,20.0,77.0,168.98,7.37,17.85,0.4,1.02
97,45.94,0.04,96.0,4.0,18.0,78.0,174.86,8.82,15.96,0.35,2.2
98,30.9,0.05,95.0,5.0,19.0,76.0,171.5,10.96,15.09,0.34,2.55
99,42.27,0.08,92.0,8.0,21.0,71.0,180.67,9.11,18.37,0.44,2.54
100,33.54,0.01,99.0,1.0,16.0,83.0,168.23,10.77,11.91,0.4,2.63
