episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
89,31.4,0.08,92.0,8.0,9.0,83.0,149.64,10.88,10.84,0.43,3.62
90,41.4,0.0,100.0,0.0,21.0,79.0,208.99,9.79,15.62,0.39,3.21
91,43.53,0.03,97.0,3.0,16.0,81.0,181.93,9.73,12.99,0.38,3.21
92,46.78,0.06,94.0,6.0,18.0,76.0,205.18,8.53,15.39,0.42,3.19
93,45.2,0.03,97.0,3.0,13.0,84.0,173.17,9.16,13.5,0.42,3.43
94,30.83,0.06,94.0,6.0,16.0,78.0,211.33,12.04,13.81,0.41,3.18
95,32.25,0.04,96.0,4.0,16.0,80.0,190.23,11.59,15.33,0.41,3.1
96,35.29,0.0,100.0,0.0,17.0,83.0,195.63,10.71,11.3,0.38,3.28
97,40.23,0.0,100.0,0.0,17.0,83.0,191.63,9.97,15.11,0.41,3.81
98,47.66,0.0,100.0,0.0,9.0,91.0,162.04,8.85,10.2,0.42,4.87
99,29.53,0.0,100.0,0.0,22.0,78.0,206.0,11.57,13.67,0.4,4.19
100,32.52,0.03,97.0,3.0,20.0,77.0,193.66,11.44,14.15,0.42,4.27
