r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
62.39997,100,195.680821,0.53,1.0,62.4,0.02,98.0,2.0,98.0,0.0,0.0,0.0,425.59,6.14,19.8,0.58,0.83
38.0,100,198.502868,-1.0,0.0,38.0,0.3,70.0,30.0,70.0,0.0,0.0,0.0,364.4,1.43,27.3,0.52,0.77
87.53338,100,201.922547,0.93,2.0,87.53,0.03,97.0,3.0,97.0,0.0,0.0,0.0,406.91,2.0,36.03,0.72,0.81
80.000015,100,205.520814,0.8,3.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,337.58,4.0,36.86,0.29,1.04
44.0,100,208.803152,-1.0,2.0,44.0,0.33,67.0,33.0,67.0,0.0,0.0,0.0,398.2,1.0,33.77,0.59,1.08
87.14671,100,212.39239,0.8,1.0,87.15,0.02,98.0,2.0,97.0,0.0,1.0,0.0,275.08,2.36,33.96,0.47,1.01
71.466644,100,215.942815,0.8,3.0,71.47,0.0,100.0,0.0,100.0,0.0,0.0,0.0,384.64,5.28,23.92,0.29,1.08
42.440617,100,219.864847,0.53,1.0,42.44,0.09,91.0,9.0,72.0,6.0,9.0,4.0,457.99,7.52,19.4,0.47,1.01
72.53332,100,223.392163,0.53,0.0,72.53,0.0,100.0,0.0,100.0,0.0,0.0,0.0,333.12,5.12,28.2,0.63,1.08
63.900013,100,226.678217,0.93,3.0,63.9,0.15,85.0,15.0,83.0,0.0,1.0,1.0,259.75,2.08,33.75,0.47,1.04
77.59998,100,229.138612,0.53,0.0,77.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,306.08,4.36,33.55,0.72,0.91
53.333344,100,231.771293,0.93,0.0,53.33,0.22,78.0,22.0,78.0,0.0,0.0,0.0,295.4,1.51,26.65,0.43,0.74
23.866667,100,234.803994,1.0,2.0,23.87,0.38,62.0,38.0,62.0,0.0,0.0,0.0,353.26,1.03,23.72,0.72,0.92
66.13332,100,237.829742,0.8,2.0,66.13,0.12,88.0,12.0,88.0,0.0,0.0,0.0,354.57,2.68,35.76,0.44,0.99
53.6,100,240.999243,1.0,3.0,53.6,0.23,77.0,23.0,77.0,0.0,0.0,0.0,358.34,1.08,31.02,0.74,0.89
79.80002,100,244.220447,0.8,2.0,79.8,0.0,100.0,0.0,100.0,0.0,0.0,0.0,417.64,4.03,31.92,0.7,0.89
57.000008,100,247.414033,1.0,2.0,57.0,0.2,80.0,20.0,80.0,0.0,0.0,0.0,335.59,1.56,32.57,0.38,0.97
67.13329,100,250.465744,0.8,0.0,67.13,0.0,100.0,0.0,100.0,0.0,0.0,0.0,435.3,5.93,27.71,0.39,0.96
70.46667,100,253.930916,0.8,2.0,70.47,0.09,91.0,9.0,91.0,0.0,0.0,0.0,401.72,2.9,36.16,0.4,1.04
84.20003,100,257.097201,1.0,1.0,84.2,0.04,96.0,4.0,96.0,0.0,0.0,0.0,382.17,2.22,32.58,0.5,1.02
71.999985,100,260.348573,0.8,0.0,72.0,0.08,92.0,8.0,92.0,0.0,0.0,0.0,390.04,2.96,35.54,0.59,1.01
74.00004,100,263.287466,0.93,3.0,74.0,0.1,90.0,10.0,90.0,0.0,0.0,0.0,338.98,2.0,39.03,0.61,1.05
41.066666,100,265.907884,-1.0,2.0,41.07,0.29,71.0,29.0,71.0,0.0,0.0,0.0,259.88,1.2,23.95,0.49,0.84
87.53338,100,268.968893,0.93,1.0,87.53,0.03,97.0,3.0,97.0,0.0,0.0,0.0,397.64,2.0,35.86,0.53,0.63
52.333336,100,272.140725,0.93,0.0,52.33,0.28,72.0,28.0,72.0,0.0,0.0,0.0,425.0,1.35,32.21,0.45,0.96
68.66667,100,275.07303,1.0,6.0,68.67,0.14,86.0,14.0,85.0,0.0,0.0,1.0,355.8,1.58,29.85,0.48,0.98
73.33332,100,278.184538,0.8,2.0,73.33,0.0,100.0,0.0,100.0,0.0,0.0,0.0,327.29,5.0,27.84,0.46,0.88
77.73333,100,281.132086,0.8,1.0,77.73,0.02,98.0,2.0,98.0,0.0,0.0,0.0,339.47,3.8,31.15,0.6,0.91
75.92381,100,284.223637,0.8,3.0,75.92,0.01,99.0,1.0,96.0,1.0,1.0,1.0,313.33,4.34,34.18,0.49,0.95
79.80004,100,287.089999,0.93,0.0,79.8,0.07,93.0,7.0,93.0,0.0,0.0,0.0,311.94,2.0,33.03,0.75,1.05
80.000015,100,290.40665,0.8,2.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,322.29,4.0,36.63,0.75,1.0
39.86667,100,292.712444,-1.0,3.0,39.87,0.28,72.0,28.0,72.0,0.0,0.0,0.0,352.75,1.86,27.64,0.48,0.9
35.666664,100,295.0387,1.0,0.0,35.67,0.31,69.0,31.0,69.0,0.0,0.0,0.0,320.4,1.51,28.65,0.69,0.73
81.00004,100,297.451376,0.93,2.0,81.0,0.05,95.0,5.0,95.0,0.0,0.0,0.0,366.79,2.42,37.83,0.59,0.91
96.0,100,299.967441,1.0,3.0,96.0,0.36,64.0,36.0,64.0,0.0,0.0,0.0,415.74,1.0,28.11,0.52,0.93
81.733376,100,302.546761,0.93,3.0,81.73,0.06,94.0,6.0,94.0,0.0,0.0,0.0,409.13,2.0,30.26,0.3,0.8
51.333332,100,305.033884,-1.0,2.0,51.33,0.22,78.0,22.0,78.0,0.0,0.0,0.0,320.25,1.9,38.1,0.34,0.92
70.13331,100,307.509903,0.53,3.0,70.13,0.0,100.0,0.0,100.0,0.0,0.0,0.0,316.56,5.48,31.58,0.58,0.81
69.199974,100,310.208162,0.8,2.0,69.2,0.09,91.0,9.0,91.0,0.0,0.0,0.0,372.74,3.11,36.59,0.3,0.84
30.0,100,312.755791,1.0,1.0,30.0,0.35,65.0,35.0,65.0,0.0,0.0,0.0,321.0,1.0,35.46,0.71,0.88
19.490477,100,315.374303,1.0,2.0,19.49,0.35,65.0,35.0,49.0,6.0,5.0,5.0,522.45,3.43,21.88,0.59,0.86
79.33336,100,317.828839,0.53,2.0,79.33,0.02,98.0,2.0,97.0,0.0,1.0,0.0,350.17,3.55,24.91,0.6,0.96
0.3111117,100,320.264993,0.0,4.0,0.31,0.26,74.0,26.0,34.0,19.0,12.0,9.0,398.19,10.67,10.14,0.36,0.89
73.39999,100,322.834072,0.93,2.0,73.4,0.03,97.0,3.0,95.0,0.0,1.0,1.0,211.57,4.19,33.99,0.69,0.68
46.380943,100,326.541191,1.0,3.0,46.38,0.24,76.0,24.0,73.0,2.0,0.0,1.0,242.1,2.11,34.68,0.56,1.05
88.53337,100,329.913291,0.93,3.0,88.53,0.1,90.0,10.0,90.0,0.0,0.0,0.0,327.6,1.91,35.68,0.47,0.98
39.066666,100,332.499902,1.0,3.0,39.07,0.3,70.0,30.0,70.0,0.0,0.0,0.0,379.42,1.2,21.83,0.63,1.07
59.839684,100,334.700944,0.93,1.0,59.84,0.17,83.0,17.0,79.0,3.0,1.0,0.0,261.51,2.11,24.62,0.28,0.62
28.0,100,336.892248,1.0,2.0,28.0,0.36,64.0,36.0,64.0,0.0,0.0,0.0,328.77,1.0,28.26,0.75,0.76
85.31432,100,339.059099,0.93,0.0,85.31,0.04,96.0,4.0,95.0,0.0,0.0,1.0,540.39,2.04,31.93,0.74,0.67
37.199997,100,341.079131,1.0,2.0,37.2,0.3,70.0,30.0,66.0,2.0,1.0,1.0,289.17,1.6,30.29,0.42,0.67
79.80003,100,343.218266,0.93,0.0,79.8,0.07,93.0,7.0,93.0,0.0,0.0,0.0,287.21,2.0,30.81,0.75,0.55
53.599987,100,345.209874,0.8,3.0,53.6,0.21,79.0,21.0,79.0,0.0,0.0,0.0,322.79,1.84,26.49,0.6,0.7
36.0,100,346.532799,1.0,2.0,36.0,0.32,68.0,32.0,68.0,0.0,0.0,0.0,259.3,1.0,29.38,0.75,0.61
82.26671,100,347.941658,0.8,3.0,82.27,0.04,96.0,4.0,96.0,0.0,0.0,0.0,350.62,2.52,36.21,0.62,0.41
80.000015,100,349.831805,0.8,0.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,373.46,4.0,31.11,0.75,0.62
74.13333,100,351.692425,0.53,2.0,74.13,0.0,100.0,0.0,100.0,0.0,0.0,0.0,372.28,4.88,28.26,0.43,0.66
41.599987,100,354.456841,0.8,0.0,41.6,0.24,76.0,24.0,76.0,0.0,0.0,0.0,301.47,3.05,28.84,0.62,0.48
60.20002,100,357.834715,0.93,1.0,60.2,0.18,82.0,18.0,82.0,0.0,0.0,0.0,386.14,1.7,33.26,0.61,0.95
66.73334,100,361.224602,0.93,2.0,66.73,0.21,79.0,21.0,79.0,0.0,0.0,0.0,319.11,1.62,27.27,0.52,0.9
33.399998,100,364.730867,1.0,0.0,33.4,0.33,67.0,33.0,67.0,0.0,0.0,0.0,460.11,1.13,33.35,0.72,0.89
61.599964,100,367.878077,0.53,1.0,61.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,320.79,6.76,25.01,0.35,1.04
77.8667,100,371.615563,0.93,2.0,77.87,0.08,92.0,8.0,92.0,0.0,0.0,0.0,415.82,2.0,32.94,0.74,1.04
16.0,100,375.171395,1.0,3.0,16.0,0.42,58.0,42.0,58.0,0.0,0.0,0.0,564.65,1.0,25.79,0.75,1.05
50.066673,100,378.173696,0.93,3.0,50.07,0.23,77.0,23.0,77.0,0.0,0.0,0.0,419.52,1.77,32.51,0.56,0.95
43.66666,100,381.388762,-1.0,2.0,43.67,0.27,73.0,27.0,73.0,0.0,0.0,0.0,439.15,1.48,26.58,0.55,0.95
25.466665,100,385.468373,0.93,3.0,25.47,0.35,65.0,35.0,65.0,0.0,0.0,0.0,445.91,2.05,26.91,0.54,0.98
85.60003,100,388.309368,0.93,2.0,85.6,0.0,100.0,0.0,100.0,0.0,0.0,0.0,624.8,3.16,37.15,0.51,1.0
77.933365,100,391.343994,0.93,3.0,77.93,0.08,92.0,8.0,92.0,0.0,0.0,0.0,624.93,1.99,34.7,0.61,0.97
78.46668,100,394.035919,0.93,0.0,78.47,0.08,92.0,8.0,92.0,0.0,0.0,0.0,450.1,1.9,33.98,0.63,0.96
37.533333,100,396.642956,1.0,0.0,37.53,0.31,69.0,31.0,69.0,0.0,0.0,0.0,471.38,1.1,23.24,0.54,0.96
48.6,100,399.242205,1.0,0.0,48.6,0.25,75.0,25.0,75.0,0.0,0.0,0.0,402.6,1.28,27.62,0.41,0.9
77.80003,100,402.144924,0.93,3.0,77.8,0.07,93.0,7.0,93.0,0.0,0.0,0.0,491.63,2.32,30.58,0.55,0.84
68.26669,100,404.931557,-1.0,0.0,68.27,0.14,86.0,14.0,86.0,0.0,0.0,0.0,444.72,1.65,34.5,0.33,1.0
74.13333,100,407.55809,0.8,3.0,74.13,0.06,94.0,6.0,94.0,0.0,0.0,0.0,435.02,3.21,34.35,0.2,0.91
81.80003,100,410.134696,0.93,0.0,81.8,0.05,95.0,5.0,95.0,0.0,0.0,0.0,379.33,2.29,32.14,0.66,0.88
58.533333,100,412.61298,-1.0,1.0,58.53,0.18,82.0,18.0,82.0,0.0,0.0,0.0,542.31,2.0,32.2,0.35,0.9
39.466652,100,415.410851,0.53,1.0,39.47,0.0,100.0,0.0,100.0,0.0,0.0,0.0,423.39,10.08,17.41,0.46,0.94
89.46671,100,418.041005,0.93,2.0,89.47,0.02,98.0,2.0,98.0,0.0,0.0,0.0,298.3,2.0,31.43,0.46,0.99
80.80004,100,420.722573,0.8,0.0,80.8,0.04,96.0,4.0,96.0,0.0,0.0,0.0,293.36,2.75,36.98,0.56,1.0
41.466663,100,423.809291,-1.0,0.0,41.47,0.28,72.0,28.0,72.0,0.0,0.0,0.0,430.65,1.53,31.89,0.67,1.02
49.666664,100,426.491045,1.0,2.0,49.67,0.23,77.0,23.0,77.0,0.0,0.0,0.0,331.03,1.84,31.57,0.39,1.06
93.46671,100,429.518287,0.93,0.0,93.47,0.02,98.0,2.0,98.0,0.0,0.0,0.0,324.05,2.0,36.55,0.51,0.91
83.33336,100,433.357371,0.93,0.0,83.33,0.02,98.0,2.0,98.0,0.0,0.0,0.0,457.37,2.94,32.25,0.55,1.01
83.66671,100,435.708443,-1.0,2.0,83.67,0.05,95.0,5.0,95.0,0.0,0.0,0.0,410.55,2.0,32.51,0.75,0.93
47.733337,100,438.657643,1.0,3.0,47.73,0.25,75.0,25.0,75.0,0.0,0.0,0.0,405.91,1.45,28.37,0.51,0.91
46.199986,100,441.871018,1.0,1.0,46.2,0.24,76.0,24.0,76.0,0.0,0.0,0.0,384.01,2.14,30.88,0.42,0.97
57.933342,100,444.115718,0.93,1.0,57.93,0.19,81.0,19.0,81.0,0.0,0.0,0.0,405.09,1.75,28.48,0.53,0.93
47.999992,100,446.551184,1.0,0.0,48.0,0.24,76.0,24.0,76.0,0.0,0.0,0.0,446.25,1.79,30.72,0.6,0.72
45.53333,100,450.064738,1.0,1.0,45.53,0.26,74.0,26.0,74.0,0.0,0.0,0.0,396.34,1.5,26.17,0.53,0.95
80.000015,100,454.026263,0.8,1.0,80.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,372.14,4.0,35.03,0.7,0.99
48.66667,100,456.999443,0.93,3.0,48.67,0.24,76.0,24.0,76.0,0.0,0.0,0.0,421.48,1.66,33.3,0.52,0.91
42.0,100,459.488411,1.0,0.0,42.0,0.29,71.0,29.0,71.0,0.0,0.0,0.0,323.19,1.0,24.75,0.73,0.91
88.00005,100,462.0222,0.8,1.0,88.0,0.02,98.0,2.0,98.0,0.0,0.0,0.0,585.67,2.22,34.08,0.65,0.88
73.000015,100,465.156812,0.93,0.0,73.0,0.05,95.0,5.0,95.0,0.0,0.0,0.0,532.37,3.68,30.47,0.48,0.97
41.933327,100,469.677645,-1.0,1.0,41.93,0.28,72.0,28.0,72.0,0.0,0.0,0.0,539.89,1.43,24.91,0.6,0.98
