episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
79,90.2,0.79,21.0,79.0,21.0,0.0,494.95,8.0,32.0,0.75,0.08
80,0.0,0.0,100.0,0.0,100.0,0.0,372.89,16.0,65.07,0.75,0.07
81,76.2,0.91,9.0,91.0,9.0,0.0,648.6,4.0,85.77,0.75,0.05
82,-65.8,0.81,19.0,81.0,19.0,0.0,331.49,4.0,82.73,0.75,0.05
83,-71.0,0.85,15.0,85.0,15.0,0.0,590.97,2.0,85.58,0.75,0.05
84,89.27,0.77,23.0,77.0,23.0,0.0,546.99,8.0,30.06,0.75,0.05
85,87.4,0.73,27.0,73.0,27.0,0.0,356.21,8.0,28.04,0.75,0.06
86,0.0,0.0,100.0,0.0,100.0,0.0,427.96,16.0,66.18,0.75,0.08
87,0.0,0.0,100.0,0.0,100.0,0.0,370.88,16.0,62.96,0.75,0.07
88,0.0,0.0,100.0,0.0,100.0,0.0,517.38,16.0,61.2,0.75,0.07
89,99.53,0.93,7.0,93.0,7.0,0.0,455.56,2.0,86.56,0.75,0.05
90,-76.8,0.88,12.0,88.0,12.0,0.0,468.34,2.0,89.46,0.75,0.05
91,87.4,0.73,27.0,73.0,27.0,0.0,544.97,8.0,25.16,0.75,0.06
92,97.0,0.85,15.0,85.0,15.0,0.0,462.59,4.0,83.7,0.75,0.06
93,75.07,0.86,14.0,86.0,14.0,0.0,520.54,2.0,89.87,0.75,0.05
94,-80.2,0.89,11.0,89.0,11.0,0.0,236.04,4.0,88.03,0.75,0.06
95,0.0,0.0,100.0,0.0,100.0,0.0,409.11,16.0,64.13,0.75,0.1
96,74.0,0.86,14.0,86.0,14.0,0.0,598.86,1.0,86.19,0.75,0.09
97,-76.0,0.88,12.0,88.0,12.0,0.0,443.04,1.0,86.03,0.75,0.08
98,76.4,0.92,8.0,92.0,8.0,0.0,324.88,4.0,84.86,0.75,0.08
99,-74.0,0.87,13.0,87.0,13.0,0.0,413.14,1.0,89.58,0.75,0.05
100,0.0,0.0,100.0,0.0,100.0,0.0,632.95,16.0,60.33,0.75,0.1
