#{"t_start": 1756446849.9953153, "env_id": "None"}
r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,ep_ffi,ep_bf1b1,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
68.84754,100,642.122164,0.58,1.0,68.85,0.0,100.0,0.0,100.0,0.0,0.0,0.0,312.21,4.76,43.79,0.26,0.63
86.88305,100,642.877261,0.93,1.0,86.88,0.05,95.0,5.0,64.0,23.0,2.0,6.0,96.87,2.06,27.71,0.36,0.64
83.3853,100,643.481007,0.94,2.0,83.39,0.1,90.0,10.0,56.0,26.0,0.0,8.0,118.82,2.27,21.28,0.12,0.71
71.96486,100,644.025107,0.71,3.0,71.96,0.02,98.0,2.0,97.0,0.0,1.0,0.0,246.01,12.45,23.89,0.47,0.57
41.98493,100,644.724012,0.4,2.0,41.98,0.02,98.0,2.0,96.0,1.0,1.0,0.0,551.62,6.5,32.31,0.34,0.5
62.569088,100,645.315857,0.83,3.0,62.57,0.01,99.0,1.0,99.0,0.0,0.0,0.0,358.53,7.47,36.45,0.57,0.66
43.19274,100,645.938816,0.39,3.0,43.19,0.02,98.0,2.0,97.0,0.0,1.0,0.0,539.31,6.73,33.01,0.32,0.54
65.16348,100,646.643746,0.59,2.0,65.16,0.01,99.0,1.0,94.0,5.0,0.0,0.0,332.35,4.41,41.34,0.42,0.59
65.001816,100,647.318529,0.66,3.0,65.0,0.01,99.0,1.0,96.0,1.0,2.0,0.0,333.98,6.13,48.94,0.2,0.66
62.661484,100,648.046107,0.58,0.0,62.66,0.01,99.0,1.0,97.0,1.0,0.0,1.0,357.6,7.81,33.36,0.34,0.63
80.03472,100,648.864945,0.94,2.0,80.03,0.07,93.0,7.0,49.0,35.0,2.0,7.0,193.98,2.68,26.24,0.19,0.66
42.37046,100,649.58705,0.46,6.0,42.37,0.0,100.0,0.0,96.0,2.0,1.0,1.0,576.72,4.48,44.45,0.2,0.77
44.53159,100,650.372435,0.35,2.0,44.53,0.0,100.0,0.0,99.0,0.0,0.0,1.0,555.13,3.48,44.01,0.37,0.64
32.718506,100,651.180309,0.54,2.0,32.72,0.03,97.0,3.0,97.0,0.0,0.0,0.0,632.14,8.95,37.69,0.38,0.73
68.61294,100,651.855389,0.62,3.0,68.61,0.02,98.0,2.0,96.0,0.0,0.0,2.0,280.18,7.67,35.29,0.36,0.73
51.52034,100,652.543863,0.56,2.0,51.52,0.0,100.0,0.0,89.0,8.0,0.0,3.0,485.31,9.18,28.9,0.21,0.6
69.54826,100,653.311114,0.96,4.0,69.55,0.07,93.0,7.0,59.0,26.0,1.0,7.0,242.18,2.19,26.22,0.22,0.63
75.38771,100,654.048611,0.96,4.0,75.39,0.08,92.0,8.0,47.0,34.0,0.0,11.0,203.11,3.36,24.61,0.3,0.71
59.725357,100,654.750062,0.72,2.0,59.73,0.04,96.0,4.0,93.0,2.0,1.0,0.0,336.86,9.53,34.46,0.35,0.67
59.20292,100,655.426836,0.6,2.0,59.2,0.0,100.0,0.0,97.0,2.0,1.0,0.0,408.56,10.67,22.6,0.24,0.64
83.45557,100,656.140884,0.86,3.0,83.46,0.01,99.0,1.0,96.0,1.0,1.0,1.0,147.77,15.38,17.67,0.64,0.63
58.06829,100,656.809833,0.53,1.0,58.07,0.03,97.0,3.0,96.0,0.0,0.0,1.0,371.06,10.6,34.02,0.08,0.66
72.88718,100,657.646394,0.9,1.0,72.89,0.04,96.0,4.0,59.0,30.0,0.0,7.0,199.89,6.88,29.05,0.38,0.62
65.59935,100,658.49931,0.59,0.0,65.6,0.01,99.0,1.0,90.0,7.0,0.0,2.0,327.95,3.91,38.31,0.29,0.79
47.77262,100,659.30507,0.47,1.0,47.77,0.0,100.0,0.0,99.0,0.0,1.0,0.0,522.75,15.28,17.62,0.43,0.8
69.8481,100,660.216407,0.8,3.0,69.85,0.0,100.0,0.0,95.0,3.0,0.0,2.0,302.22,5.39,35.87,0.21,0.76
78.037186,100,660.949348,0.87,3.0,78.04,0.01,99.0,1.0,95.0,2.0,2.0,0.0,202.44,15.77,15.62,0.66,0.83
49.1088,100,661.677747,0.66,0.0,49.11,0.02,98.0,2.0,95.0,2.0,1.0,0.0,479.0,4.39,39.07,0.39,0.67
63.050194,100,662.326798,0.8,0.0,63.05,0.02,98.0,2.0,89.0,6.0,1.0,2.0,336.89,4.36,42.13,0.24,0.68
58.14807,100,663.184637,0.8,1.0,58.15,0.05,95.0,5.0,77.0,16.0,0.0,2.0,335.95,4.88,39.89,0.35,0.61
54.848656,100,663.892455,0.5,0.0,54.85,0.05,95.0,5.0,70.0,22.0,0.0,3.0,370.64,11.53,21.98,0.43,0.81
45.23946,100,665.570145,0.46,3.0,45.24,0.0,100.0,0.0,96.0,1.0,2.0,1.0,548.06,5.39,43.06,0.54,0.66
48.878094,100,668.080089,0.63,2.0,48.88,0.04,96.0,4.0,95.0,1.0,0.0,0.0,449.74,3.59,45.28,0.2,1.56
59.53206,100,669.9761,0.63,3.0,59.53,0.03,97.0,3.0,86.0,6.0,1.0,4.0,355.98,9.34,27.5,0.54,2.41
82.24856,100,672.478755,0.95,2.0,82.25,0.07,93.0,7.0,46.0,42.0,1.0,4.0,127.23,2.38,22.5,0.14,1.75
82.86139,100,674.322617,0.95,2.0,82.86,0.02,98.0,2.0,84.0,11.0,1.0,2.0,134.93,3.61,36.93,0.37,2.23
70.14747,100,675.500595,0.67,0.0,70.15,0.01,99.0,1.0,96.0,0.0,3.0,0.0,282.06,7.76,30.29,0.43,1.68
68.34325,100,676.745814,0.77,0.0,68.34,0.0,100.0,0.0,98.0,0.0,0.0,2.0,317.25,6.34,40.15,0.45,1.1
89.73838,100,677.727822,0.9,1.0,89.74,0.0,100.0,0.0,100.0,0.0,0.0,0.0,103.51,6.85,37.18,0.69,1.13
35.680485,100,679.194876,0.32,2.0,35.68,0.02,98.0,2.0,97.0,1.0,0.0,0.0,615.89,11.93,23.17,0.59,0.93
71.99337,100,680.321652,0.72,1.0,71.99,0.0,100.0,0.0,96.0,1.0,2.0,1.0,280.79,4.79,44.73,0.4,1.42
45.601162,100,681.436017,0.47,0.0,45.6,0.03,97.0,3.0,94.0,0.0,3.0,0.0,499.46,6.41,28.34,0.32,1.07
54.127327,100,682.326078,0.76,3.0,54.13,0.04,96.0,4.0,70.0,19.0,1.0,6.0,395.11,10.43,25.39,0.52,1.06
66.81836,100,683.043159,0.71,3.0,66.82,0.01,99.0,1.0,97.0,1.0,0.0,1.0,315.65,14.39,20.19,0.58,0.84
74.00949,100,683.7538,0.82,4.0,74.01,0.05,95.0,5.0,82.0,9.0,0.0,4.0,169.15,4.99,44.23,0.44,0.67
57.101555,100,684.360135,0.56,4.0,57.1,0.01,99.0,1.0,97.0,1.0,0.0,1.0,413.7,6.18,38.23,0.6,0.66
74.32215,100,684.982968,0.77,2.0,74.32,0.01,99.0,1.0,96.0,2.0,0.0,1.0,239.93,15.54,15.28,0.71,0.55
50.749107,100,685.69608,0.66,0.0,50.75,0.0,100.0,0.0,98.0,1.0,0.0,1.0,493.02,11.05,27.98,0.42,0.56
44.930214,100,686.346271,0.64,0.0,44.93,0.02,98.0,2.0,95.0,1.0,2.0,0.0,521.6,6.02,35.95,0.31,0.67
59.013325,100,687.009958,0.66,3.0,59.01,0.01,99.0,1.0,97.0,2.0,0.0,0.0,394.41,6.14,32.66,0.33,0.59
76.03847,100,687.563622,0.81,1.0,76.04,0.02,98.0,2.0,91.0,5.0,1.0,1.0,204.49,5.15,38.04,0.37,0.59
77.24503,100,688.206039,0.8,3.0,77.25,0.01,99.0,1.0,96.0,0.0,2.0,1.0,210.44,8.16,33.5,0.7,0.52
58.67764,100,688.824365,0.76,0.0,58.68,0.0,100.0,0.0,98.0,0.0,0.0,2.0,413.81,4.94,42.89,0.22,0.6
43.543415,100,689.493236,0.4,1.0,43.54,0.0,100.0,0.0,99.0,0.0,0.0,1.0,565.0,7.92,41.66,0.19,0.55
39.750877,100,690.089719,0.4,3.0,39.75,0.01,99.0,1.0,98.0,0.0,1.0,0.0,588.79,12.01,25.5,0.56,0.63
33.814465,100,690.73884,0.29,0.0,33.81,0.01,99.0,1.0,98.0,1.0,0.0,0.0,648.69,3.82,38.42,0.44,0.56
84.09115,100,691.400058,0.91,2.0,84.09,0.01,99.0,1.0,81.0,13.0,1.0,4.0,141.35,6.11,27.75,0.33,0.58
67.51585,100,692.092622,0.85,1.0,67.52,0.05,95.0,5.0,80.0,11.0,0.0,4.0,237.44,4.97,32.61,0.43,0.63
56.35416,100,692.687622,0.36,3.0,56.35,0.02,98.0,2.0,85.0,10.0,1.0,2.0,405.14,12.65,24.44,0.54,0.65
31.868717,100,693.270572,0.41,2.0,31.87,0.03,97.0,3.0,94.0,1.0,0.0,2.0,640.89,4.55,46.71,0.37,0.56
45.519783,100,693.901908,0.52,1.0,45.52,0.02,98.0,2.0,97.0,0.0,0.0,1.0,515.59,8.83,31.08,0.24,0.53
64.65607,100,694.550745,0.69,0.0,64.66,0.02,98.0,2.0,95.0,2.0,1.0,0.0,320.52,6.2,41.74,0.66,0.58
62.674194,100,695.240938,0.7,3.0,62.67,0.0,100.0,0.0,98.0,1.0,1.0,0.0,373.88,7.11,37.82,0.32,0.61
77.24115,100,695.831689,0.77,3.0,77.24,0.01,99.0,1.0,96.0,0.0,2.0,1.0,210.48,4.81,41.92,0.28,0.64
56.378635,100,696.537306,0.66,0.0,56.38,0.01,99.0,1.0,94.0,5.0,0.0,0.0,421.0,8.41,31.58,0.46,0.55
91.62939,100,697.344929,0.95,0.0,91.63,0.11,89.0,11.0,64.0,22.0,1.0,2.0,72.51,2.64,35.1,0.3,0.66
77.11791,100,698.143303,0.94,0.0,77.12,0.08,92.0,8.0,44.0,35.0,1.0,12.0,206.03,2.17,23.57,0.21,0.75
48.787315,100,698.955755,0.51,1.0,48.79,0.01,99.0,1.0,98.0,0.0,1.0,0.0,497.6,8.65,32.19,0.11,0.75
84.05528,100,699.681856,0.88,0.0,84.06,0.02,98.0,2.0,98.0,0.0,0.0,0.0,122.76,16.0,16.99,0.75,0.74
63.844234,100,700.403366,0.8,0.0,63.84,0.02,98.0,2.0,90.0,3.0,2.0,3.0,328.79,5.41,36.89,0.26,0.67
72.0465,100,701.132079,0.57,0.0,72.05,0.02,98.0,2.0,98.0,0.0,0.0,0.0,245.18,5.64,40.12,0.4,0.68
46.394157,100,701.95975,0.4,0.0,46.39,0.01,99.0,1.0,97.0,0.0,0.0,2.0,521.75,6.78,37.21,0.3,0.69
34.813507,100,702.679901,0.34,6.0,34.81,0.0,100.0,0.0,99.0,0.0,0.0,1.0,652.21,9.98,29.44,0.4,0.76
65.88915,100,703.43364,0.73,0.0,65.89,0.02,98.0,2.0,98.0,0.0,0.0,0.0,307.95,13.34,22.48,0.65,0.68
51.387764,100,704.160063,0.56,3.0,51.39,0.02,98.0,2.0,91.0,5.0,0.0,2.0,455.77,9.13,32.87,0.32,0.71
67.23613,100,704.852124,0.78,2.0,67.24,0.02,98.0,2.0,93.0,1.0,2.0,2.0,294.22,4.43,40.14,0.49,0.69
51.163776,100,705.694339,0.54,1.0,51.16,0.0,100.0,0.0,98.0,1.0,1.0,0.0,488.87,7.44,33.12,0.18,0.66
81.005745,100,706.515779,0.92,1.0,81.01,0.03,97.0,3.0,90.0,5.0,1.0,1.0,134.83,3.95,38.05,0.47,0.74
52.555492,100,707.243251,0.66,1.0,52.56,0.03,97.0,3.0,96.0,0.0,0.0,1.0,427.84,10.33,25.74,0.25,0.72
66.756004,100,708.024129,0.73,2.0,66.76,0.02,98.0,2.0,97.0,0.0,1.0,0.0,299.11,9.1,27.87,0.33,0.68
35.021935,100,708.723505,0.36,3.0,35.02,0.03,97.0,3.0,97.0,0.0,0.0,0.0,608.41,6.72,35.84,0.67,0.73
56.235943,100,709.309344,0.44,3.0,56.24,0.01,99.0,1.0,96.0,0.0,2.0,1.0,422.44,12.51,18.92,0.56,0.66
56.600876,100,710.068225,0.82,1.0,56.6,0.0,100.0,0.0,99.0,0.0,0.0,1.0,434.56,8.58,27.23,0.35,0.55
84.90951,100,710.802098,0.89,0.0,84.91,0.01,99.0,1.0,95.0,0.0,3.0,1.0,133.09,4.93,38.37,0.61,0.7
63.83596,100,711.594949,0.73,1.0,63.84,0.01,99.0,1.0,97.0,0.0,2.0,0.0,345.75,15.86,16.76,0.59,0.69
70.17681,100,712.367543,0.5,0.0,70.18,0.0,100.0,0.0,99.0,1.0,0.0,0.0,298.93,14.18,19.86,0.69,0.68
47.801174,100,713.035802,0.42,2.0,47.8,0.01,99.0,1.0,98.0,0.0,0.0,1.0,507.55,6.91,38.53,0.44,0.73
70.55015,100,713.543855,0.71,1.0,70.55,0.0,100.0,0.0,99.0,0.0,1.0,0.0,295.2,11.63,23.05,0.46,0.61
58.246586,100,714.059632,0.6,1.0,58.25,0.02,98.0,2.0,93.0,4.0,1.0,0.0,385.85,5.64,36.27,0.35,0.47
81.80983,100,714.810612,0.82,0.0,81.81,0.0,100.0,0.0,98.0,0.0,1.0,1.0,182.72,15.41,17.7,0.69,0.48
70.68512,100,715.548948,0.71,2.0,70.69,0.0,100.0,0.0,95.0,5.0,0.0,0.0,293.86,14.95,17.51,0.67,0.72
52.391006,100,716.274488,0.51,0.0,52.39,0.01,99.0,1.0,90.0,8.0,0.0,1.0,461.24,10.31,26.47,0.21,0.67
43.289204,100,717.033033,0.7,0.0,43.29,0.02,98.0,2.0,98.0,0.0,0.0,0.0,538.33,11.96,23.74,0.39,0.68
77.58644,100,717.821079,0.83,0.0,77.59,0.02,98.0,2.0,94.0,3.0,0.0,1.0,188.71,12.43,19.93,0.6,0.71
73.88669,100,718.617521,0.73,3.0,73.89,0.01,99.0,1.0,97.0,1.0,0.0,1.0,244.33,7.9,36.41,0.3,0.74
87.47103,100,719.36085,0.88,0.0,87.47,0.0,100.0,0.0,99.0,0.0,1.0,0.0,126.16,15.88,16.99,0.71,0.72
80.47248,100,720.048881,0.83,2.0,80.47,0.01,99.0,1.0,99.0,0.0,0.0,0.0,177.87,8.12,31.51,0.73,0.7
73.25921,100,720.787874,0.81,3.0,73.26,0.01,99.0,1.0,97.0,1.0,1.0,0.0,250.66,15.05,21.42,0.62,0.65
47.57953,100,721.550051,0.6,0.0,47.58,0.01,99.0,1.0,83.0,11.0,1.0,4.0,509.79,5.51,39.11,0.39,0.7
77.95781,100,722.390551,0.93,2.0,77.96,0.03,97.0,3.0,61.0,27.0,1.0,8.0,207.41,3.25,30.01,0.17,0.71
73.50387,100,723.055914,0.9,3.0,73.5,0.0,100.0,0.0,80.0,16.0,0.0,4.0,265.7,4.03,38.94,0.34,0.79
53.22124,100,723.743997,0.51,3.0,53.22,0.0,100.0,0.0,98.0,2.0,0.0,0.0,468.32,10.0,29.94,0.54,0.61
30.480843,100,724.419594,0.31,2.0,30.48,0.02,98.0,2.0,97.0,0.0,0.0,1.0,668.89,7.06,34.35,0.62,0.65
76.1361,100,725.062893,1.0,6.0,76.14,0.1,90.0,10.0,64.0,22.0,0.0,4.0,265.89,3.59,35.7,0.38,0.61
83.696236,100,725.710652,0.91,3.0,83.7,0.03,97.0,3.0,94.0,1.0,1.0,1.0,107.12,7.39,34.01,0.69,0.59
82.6616,100,726.460724,0.85,1.0,82.66,0.01,99.0,1.0,97.0,2.0,0.0,0.0,155.78,8.0,36.85,0.74,0.6
80.47728,100,727.053274,0.87,1.0,80.48,0.03,97.0,3.0,94.0,0.0,1.0,2.0,140.27,14.26,16.93,0.69,0.69
52.898632,100,727.689453,0.53,2.0,52.9,0.02,98.0,2.0,97.0,0.0,1.0,0.0,440.37,12.17,22.31,0.47,0.56
80.84248,100,728.463786,0.97,4.0,80.84,0.05,95.0,5.0,37.0,40.0,1.0,17.0,160.39,1.68,22.97,0.14,0.57
34.919083,100,729.20105,0.46,2.0,34.92,0.02,98.0,2.0,73.0,17.0,1.0,7.0,623.65,12.57,22.9,0.29,0.73
88.52874,100,729.9386,0.97,1.0,88.53,0.06,94.0,6.0,56.0,27.0,2.0,9.0,101.66,1.3,21.19,0.23,0.7
60.245335,100,730.594101,0.36,3.0,60.25,0.0,100.0,0.0,98.0,0.0,0.0,2.0,398.15,8.64,27.37,0.42,0.68
75.579765,100,731.348612,0.82,0.0,75.58,0.01,99.0,1.0,98.0,0.0,1.0,0.0,227.24,8.69,36.33,0.47,0.62
79.08934,100,732.090837,0.86,2.0,79.09,0.01,99.0,1.0,91.0,4.0,1.0,3.0,191.83,6.5,30.78,0.41,0.69
84.22795,100,732.794048,0.88,1.0,84.23,0.01,99.0,1.0,98.0,0.0,1.0,0.0,139.97,14.16,19.06,0.66,0.7
70.24084,100,733.557414,0.72,5.0,70.24,0.03,97.0,3.0,94.0,1.0,1.0,1.0,245.69,15.09,17.11,0.72,0.65
71.23933,100,734.249761,0.84,3.0,71.24,0.04,96.0,4.0,77.0,15.0,0.0,4.0,217.04,4.73,38.18,0.4,0.7
67.20992,100,735.063123,0.83,4.0,67.21,0.07,93.0,7.0,72.0,16.0,2.0,3.0,202.84,6.27,33.38,0.48,0.64
88.73087,100,735.897834,0.96,4.0,88.73,0.04,96.0,4.0,61.0,22.0,0.0,13.0,118.27,2.06,29.26,0.17,0.73
77.97809,100,736.595994,0.79,2.0,77.98,0.0,100.0,0.0,98.0,2.0,0.0,0.0,221.0,7.92,31.03,0.71,0.79
61.337944,100,737.359933,-1.0,5.0,61.34,0.01,99.0,1.0,95.0,2.0,1.0,1.0,370.95,8.53,30.7,0.54,0.66
72.42955,100,738.170786,0.74,2.0,72.43,0.01,99.0,1.0,99.0,0.0,0.0,0.0,259.03,5.7,42.24,0.34,0.7
74.99432,100,738.835684,0.93,4.0,74.99,0.02,98.0,2.0,72.0,19.0,0.0,7.0,235.52,2.53,30.02,0.31,0.76
54.451065,100,739.644427,0.6,3.0,54.45,0.0,100.0,0.0,97.0,0.0,1.0,2.0,456.03,7.62,37.47,0.27,0.63
94.278534,100,740.458034,0.95,3.0,94.28,0.0,100.0,0.0,98.0,0.0,1.0,1.0,58.16,15.66,15.27,0.73,0.73
64.24811,100,741.147617,0.69,2.0,64.25,0.02,98.0,2.0,96.0,1.0,1.0,0.0,324.68,5.33,40.51,0.46,0.76
55.06622,100,741.984609,0.56,2.0,55.07,0.02,98.0,2.0,92.0,1.0,1.0,4.0,418.27,4.09,38.36,0.48,0.65
53.85174,100,742.761953,0.58,0.0,53.85,0.01,99.0,1.0,96.0,1.0,1.0,1.0,446.5,8.11,35.18,0.3,0.76
76.346535,100,743.576206,0.86,2.0,76.35,0.01,99.0,1.0,96.0,3.0,0.0,0.0,219.5,8.15,30.95,0.61,0.73
70.39804,100,744.30775,0.74,2.0,70.4,0.0,100.0,0.0,98.0,1.0,1.0,0.0,296.72,4.26,45.03,0.39,0.78
53.6773,100,744.983908,0.57,3.0,53.68,0.02,98.0,2.0,89.0,6.0,0.0,3.0,432.43,10.78,26.41,0.31,0.68
81.15974,100,745.644113,0.85,1.0,81.16,0.01,99.0,1.0,96.0,1.0,1.0,1.0,170.93,7.72,39.39,0.7,0.61
75.28739,100,746.321892,0.8,3.0,75.29,0.02,98.0,2.0,94.0,4.0,0.0,0.0,212.14,12.65,25.74,0.53,0.63
76.09732,100,746.977913,-1.0,6.0,76.1,0.01,99.0,1.0,97.0,2.0,0.0,0.0,222.02,10.19,26.76,0.54,0.64
78.89116,100,747.588721,0.92,2.0,78.89,0.01,99.0,1.0,95.0,2.0,1.0,1.0,193.83,4.15,49.78,0.32,0.62
41.061874,100,748.248842,0.5,5.0,41.06,0.02,98.0,2.0,93.0,2.0,2.0,1.0,561.03,11.22,28.44,0.42,0.57
77.732185,100,748.963829,0.88,0.0,77.73,0.1,90.0,10.0,62.0,21.0,0.0,7.0,225.97,2.78,32.87,0.19,0.63
71.72792,100,749.729209,0.93,0.0,71.73,0.09,91.0,9.0,45.0,36.0,0.0,10.0,267.46,3.26,24.27,0.36,0.67
45.7398,100,750.492811,0.55,3.0,45.74,0.06,94.0,6.0,67.0,16.0,1.0,10.0,450.13,10.93,27.19,0.28,0.7
64.23759,100,751.178799,0.61,1.0,64.24,0.01,99.0,1.0,96.0,1.0,2.0,0.0,341.69,5.94,36.18,0.26,0.71
71.32268,100,751.906731,0.82,0.0,71.32,0.01,99.0,1.0,96.0,2.0,1.0,0.0,270.2,8.88,31.9,0.42,0.62
57.422142,100,752.600456,0.7,1.0,57.42,0.02,98.0,2.0,95.0,1.0,0.0,2.0,394.26,8.16,33.12,0.47,0.63
78.76609,100,753.420185,0.93,1.0,78.77,0.11,89.0,11.0,56.0,28.0,0.0,5.0,194.45,1.26,23.91,0.24,0.65
42.281277,100,754.213199,0.58,3.0,42.28,0.06,94.0,6.0,88.0,3.0,0.0,3.0,486.88,5.61,43.15,0.4,0.77
71.13845,100,755.058901,0.92,1.0,71.14,0.01,99.0,1.0,81.0,14.0,0.0,4.0,272.06,4.52,37.0,0.41,0.75
72.84438,100,755.782742,0.78,3.0,72.84,0.01,99.0,1.0,86.0,9.0,2.0,2.0,254.84,7.73,27.3,0.43,0.77
53.190247,100,756.591221,0.8,0.0,53.19,0.01,99.0,1.0,88.0,8.0,2.0,1.0,453.17,4.25,43.89,0.29,0.68
83.76067,100,757.533154,0.96,4.0,83.76,0.1,90.0,10.0,52.0,29.0,1.0,8.0,114.66,2.44,27.99,0.23,0.77
38.222336,100,758.375684,0.5,2.0,38.22,0.01,99.0,1.0,91.0,5.0,0.0,3.0,604.21,7.63,34.39,0.39,0.85
39.098648,100,759.133448,0.46,2.0,39.1,0.05,95.0,5.0,72.0,17.0,0.0,6.0,536.27,9.78,27.13,0.28,0.78
75.15782,100,759.807826,-1.0,7.0,75.16,0.01,99.0,1.0,90.0,8.0,0.0,1.0,231.5,14.75,16.85,0.59,0.69
64.74709,100,760.655316,0.69,0.0,64.75,0.01,99.0,1.0,87.0,8.0,2.0,2.0,336.55,11.63,20.14,0.23,0.63
65.652,100,761.431754,0.75,0.0,65.65,0.04,96.0,4.0,88.0,6.0,0.0,2.0,275.18,13.71,17.65,0.65,0.77
89.36857,100,762.171452,0.98,1.0,89.37,0.05,95.0,5.0,63.0,28.0,1.0,3.0,70.73,2.53,30.21,0.16,0.71
65.78676,100,762.983227,0.79,3.0,65.79,0.01,99.0,1.0,98.0,0.0,0.0,1.0,326.06,10.1,31.25,0.52,0.69
30.35962,100,763.704195,0.31,0.0,30.36,0.02,98.0,2.0,94.0,2.0,1.0,1.0,670.13,14.31,19.6,0.64,0.76
86.90548,100,764.513979,0.89,3.0,86.91,0.0,100.0,0.0,97.0,1.0,2.0,0.0,131.81,15.13,20.18,0.54,0.67
64.89302,100,765.305895,0.85,3.0,64.89,0.03,97.0,3.0,70.0,23.0,0.0,4.0,300.77,10.63,22.49,0.36,0.76
64.139046,100,766.072427,0.78,1.0,64.14,0.05,95.0,5.0,81.0,10.0,1.0,3.0,272.95,9.61,29.49,0.55,0.75
47.950756,100,766.806215,0.54,2.0,47.95,0.0,100.0,0.0,89.0,10.0,0.0,1.0,520.97,12.39,25.42,0.32,0.73
45.144855,100,767.574007,0.45,2.0,45.14,0.01,99.0,1.0,98.0,1.0,0.0,0.0,534.36,14.16,21.64,0.25,0.69
55.22562,100,768.234061,0.52,1.0,55.23,0.0,100.0,0.0,100.0,0.0,0.0,0.0,448.3,6.44,35.08,0.61,0.7
72.76068,100,769.009205,0.8,1.0,72.76,0.02,98.0,2.0,96.0,1.0,1.0,0.0,237.9,10.27,30.56,0.59,0.63
69.46989,100,769.811078,0.77,3.0,69.47,0.01,99.0,1.0,91.0,6.0,0.0,2.0,288.89,11.96,22.32,0.49,0.73
42.56801,100,770.425211,0.51,2.0,42.57,0.01,99.0,1.0,97.0,1.0,1.0,0.0,560.36,5.0,42.8,0.42,0.73
59.993916,100,771.207266,0.73,1.0,59.99,0.01,99.0,1.0,86.0,9.0,3.0,1.0,384.52,8.65,27.2,0.28,0.58
80.26369,100,772.000385,0.93,1.0,80.26,0.16,84.0,16.0,53.0,24.0,1.0,6.0,188.15,1.87,27.3,0.16,0.74
51.34109,100,772.695196,0.4,1.0,51.34,0.01,99.0,1.0,95.0,2.0,2.0,0.0,471.83,8.9,32.19,0.47,0.73
57.857277,100,773.575803,0.62,2.0,57.86,0.05,95.0,5.0,89.0,5.0,1.0,0.0,339.01,5.43,46.62,0.38,0.64
54.24197,100,774.368431,0.6,2.0,54.24,0.03,97.0,3.0,94.0,3.0,0.0,0.0,410.47,5.47,43.92,0.3,0.76
66.31552,100,775.109208,0.76,2.0,66.32,0.02,98.0,2.0,94.0,4.0,0.0,0.0,303.6,7.29,30.26,0.47,0.74
53.041893,100,775.870305,0.59,3.0,53.04,0.03,97.0,3.0,92.0,5.0,0.0,0.0,422.83,5.04,43.92,0.41,0.71
56.485485,100,776.580486,0.63,2.0,56.49,0.0,100.0,0.0,98.0,1.0,1.0,0.0,435.71,8.78,26.96,0.43,0.71
48.80632,100,777.312173,0.56,2.0,48.81,0.02,98.0,2.0,96.0,1.0,1.0,0.0,482.09,9.89,30.71,0.28,0.63
69.42606,100,778.115007,0.85,2.0,69.43,0.01,99.0,1.0,89.0,8.0,1.0,1.0,289.34,5.93,36.62,0.56,0.69
88.82975,100,778.913188,0.98,1.0,88.83,0.14,86.0,14.0,43.0,35.0,1.0,7.0,84.29,1.56,23.55,0.19,0.75
74.05039,100,779.695709,0.76,1.0,74.05,0.0,100.0,0.0,96.0,1.0,3.0,0.0,260.24,6.98,40.83,0.55,0.75
29.3639,100,780.440403,0.53,4.0,29.36,0.08,92.0,8.0,52.0,29.0,0.0,11.0,594.28,9.85,25.97,0.35,0.73
77.25698,100,781.1799,0.85,2.0,77.26,0.0,100.0,0.0,96.0,3.0,0.0,1.0,228.2,7.56,33.69,0.44,0.67
89.653824,100,782.007274,0.94,2.0,89.65,0.07,93.0,7.0,66.0,20.0,0.0,7.0,112.14,2.14,32.57,0.18,0.69
78.35407,100,782.780285,0.87,3.0,78.35,0.0,100.0,0.0,93.0,5.0,1.0,1.0,217.24,4.51,41.09,0.44,0.79
84.388565,100,783.436541,0.85,2.0,84.39,0.0,100.0,0.0,98.0,1.0,0.0,1.0,156.96,8.0,35.83,0.74,0.7
67.0753,100,784.164048,0.8,3.0,67.08,0.02,98.0,2.0,95.0,3.0,0.0,0.0,295.86,11.05,24.53,0.61,0.62
75.84754,100,784.906852,0.74,1.0,75.85,0.0,100.0,0.0,98.0,0.0,1.0,1.0,242.28,8.76,37.22,0.36,0.69
74.17737,100,785.624639,0.82,0.0,74.18,0.02,98.0,2.0,97.0,0.0,0.0,1.0,223.46,8.14,30.21,0.2,0.7
46.74153,100,786.214413,0.48,3.0,46.74,0.0,100.0,0.0,97.0,0.0,1.0,2.0,533.05,8.49,34.55,0.37,0.67
58.315056,100,786.909788,0.72,3.0,58.32,0.01,99.0,1.0,98.0,1.0,0.0,0.0,401.46,7.99,32.86,0.27,0.55
53.914932,100,787.633715,0.38,0.0,53.91,0.05,95.0,5.0,69.0,18.0,1.0,7.0,380.46,9.59,28.18,0.47,0.66
59.568012,100,788.487659,0.78,2.0,59.57,0.05,95.0,5.0,51.0,31.0,2.0,11.0,321.02,13.18,15.58,0.43,0.66
76.96768,100,789.112807,0.54,0.0,76.97,0.0,100.0,0.0,98.0,2.0,0.0,0.0,231.09,13.36,24.6,0.44,0.79
46.824726,100,789.780113,0.52,0.0,46.82,0.02,98.0,2.0,94.0,1.0,2.0,1.0,502.29,4.59,42.46,0.39,0.59
73.54723,100,790.522913,0.91,0.0,73.55,0.14,86.0,14.0,64.0,18.0,1.0,3.0,308.28,1.84,33.13,0.14,0.62
