episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
78,54.05,0.03,97.0,3.0,23.0,74.0,151.59,11.77,16.19,0.53,8.71
79,43.85,0.02,98.0,2.0,28.0,70.0,228.52,11.18,17.74,0.53,8.13
80,41.54,0.04,96.0,4.0,30.0,66.0,247.58,11.92,20.46,0.59,7.28
81,45.73,0.1,90.0,10.0,26.0,64.0,299.72,12.46,23.53,0.52,7.16
82,44.93,0.02,98.0,2.0,37.0,61.0,221.38,10.3,24.93,0.54,7.54
83,50.78,0.04,96.0,4.0,26.0,70.0,192.61,8.35,24.65,0.51,8.0
84,54.32,0.05,95.0,5.0,17.0,78.0,203.58,13.76,11.4,0.51,8.1
85,45.55,0.02,98.0,2.0,26.0,72.0,239.15,9.97,21.0,0.54,7.57
86,42.23,0.0,100.0,0.0,34.0,66.0,230.63,11.39,21.99,0.56,7.11
87,49.04,0.03,97.0,3.0,23.0,74.0,194.82,9.73,17.2,0.52,8.31
88,46.19,0.02,98.0,2.0,26.0,72.0,165.84,9.88,20.45,0.51,8.37
89,48.08,0.04,96.0,4.0,23.0,73.0,171.0,11.3,17.7,0.52,8.49
90,48.0,0.03,97.0,3.0,37.0,60.0,230.24,12.36,21.09,0.55,6.77
91,48.97,0.03,97.0,3.0,28.0,69.0,176.23,9.21,20.19,0.51,8.02
92,46.16,0.05,95.0,5.0,29.0,66.0,203.9,10.92,23.65,0.58,7.17
93,41.4,0.05,95.0,5.0,33.0,62.0,189.28,9.21,26.55,0.6,6.89
94,39.96,0.0,100.0,0.0,24.0,76.0,233.62,11.78,17.16,0.57,7.84
95,39.29,0.01,99.0,1.0,28.0,71.0,280.53,11.61,16.69,0.61,7.12
96,48.68,0.06,94.0,6.0,35.0,59.0,267.6,12.56,20.84,0.6,6.29
97,52.74,0.07,93.0,7.0,30.0,63.0,234.76,12.35,23.43,0.54,7.02
98,52.09,0.04,96.0,4.0,20.0,76.0,186.32,11.99,14.67,0.52,8.49
99,45.89,0.04,96.0,4.0,36.0,60.0,178.29,9.84,23.49,0.55,6.96
100,47.44,0.07,93.0,7.0,25.0,68.0,200.37,11.26,16.9,0.52,7.63
