episode,reward,ep_block_prob,ep_accepted_requests,ep_rejected_requests,ep_deploy_all,ep_ffd,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
21,96.2,0.81,19.0,81.0,19.0,0.0,257.19,4.0,47.8,0.75,0.08
22,74.93,0.84,16.0,84.0,16.0,0.0,503.41,2.0,68.95,0.75,0.06
23,-54.0,0.7,30.0,70.0,30.0,0.0,274.27,8.0,19.65,0.75,0.07
24,-63.2,0.76,24.0,76.0,24.0,0.0,463.74,8.0,14.59,0.75,0.07
25,-55.0,0.75,25.0,75.0,25.0,0.0,685.97,4.0,37.28,0.75,0.1
26,0.0,0.0,100.0,0.0,100.0,0.0,425.66,16.0,46.94,0.75,0.11
27,72.0,0.87,13.0,87.0,13.0,0.0,334.52,1.0,65.42,0.75,0.09
28,95.33,0.9,10.0,90.0,10.0,0.0,332.06,8.0,16.82,0.75,0.11
29,93.4,0.67,33.0,67.0,33.0,0.0,467.92,4.0,39.96,0.75,0.12
30,76.0,0.9,10.0,90.0,10.0,0.0,454.54,1.0,66.02,0.75,0.07
31,0.0,0.0,100.0,0.0,100.0,0.0,283.19,16.0,44.27,0.75,0.11
32,-80.67,0.9,10.0,90.0,10.0,0.0,332.92,2.0,65.49,0.75,0.1
33,-71.0,0.85,15.0,85.0,15.0,0.0,476.1,2.0,65.58,0.75,0.12
34,91.13,0.81,19.0,81.0,19.0,0.0,466.61,8.0,25.8,0.75,0.09
35,-49.6,0.72,28.0,72.0,28.0,0.0,620.88,4.0,44.08,0.75,0.1
36,-84.53,0.92,8.0,92.0,8.0,0.0,453.26,2.0,69.52,0.75,0.08
37,94.6,0.73,27.0,73.0,27.0,0.0,522.84,4.0,37.25,0.75,0.08
38,-67.8,0.79,21.0,79.0,21.0,0.0,572.74,8.0,24.68,0.75,0.08
39,69.07,0.86,14.0,86.0,14.0,0.0,493.64,2.0,63.23,0.75,0.07
40,-74.87,0.87,13.0,87.0,13.0,0.0,652.62,2.0,68.55,0.75,0.06
41,-74.87,0.87,13.0,87.0,13.0,0.0,590.4,2.0,63.55,0.75,0.06
42,0.0,0.0,100.0,0.0,100.0,0.0,145.76,16.0,46.18,0.75,0.09
43,-49.4,0.67,33.0,67.0,33.0,0.0,621.86,8.0,25.24,0.75,0.07
44,65.07,0.86,14.0,86.0,14.0,0.0,585.8,2.0,61.97,0.75,0.08
45,-78.0,0.89,11.0,89.0,11.0,0.0,650.2,1.0,65.97,0.75,0.08
46,94.6,0.73,27.0,73.0,27.0,0.0,495.07,4.0,53.44,0.75,0.12
47,89.27,0.77,23.0,77.0,23.0,0.0,333.5,8.0,26.08,0.75,0.07
48,0.0,0.0,100.0,0.0,100.0,0.0,533.89,16.0,49.1,0.75,0.13
49,90.67,0.8,20.0,80.0,20.0,0.0,391.86,8.0,20.74,0.75,0.08
50,0.0,0.0,100.0,0.0,100.0,0.0,392.15,16.0,45.02,0.75,0.14
51,0.0,0.0,100.0,0.0,100.0,0.0,545.55,16.0,47.99,0.75,0.12
52,-74.0,0.87,13.0,87.0,13.0,0.0,619.44,1.0,60.65,0.75,0.06
53,-69.07,0.84,16.0,84.0,16.0,0.0,311.94,2.0,69.69,0.75,0.07
54,0.0,0.0,100.0,0.0,100.0,0.0,423.2,16.0,44.96,0.75,0.13
55,0.0,0.0,100.0,0.0,100.0,0.0,468.34,16.0,49.06,0.75,0.09
56,0.0,0.0,100.0,0.0,100.0,0.0,617.84,16.0,49.87,0.75,0.11
57,0.0,0.0,100.0,0.0,100.0,0.0,428.37,16.0,51.07,0.75,0.13
58,68.0,0.84,16.0,84.0,16.0,0.0,236.04,1.0,64.41,0.75,0.1
59,76.0,0.86,14.0,86.0,14.0,0.0,529.45,1.0,65.59,0.75,0.09
60,66.93,0.84,16.0,84.0,16.0,0.0,399.05,2.0,65.59,0.75,0.09
61,0.0,0.0,100.0,0.0,100.0,0.0,565.39,16.0,49.36,0.75,0.09
62,0.0,0.0,100.0,0.0,100.0,0.0,572.29,16.0,51.71,0.75,0.1
63,-86.47,0.93,7.0,93.0,7.0,0.0,260.19,2.0,63.34,0.75,0.08
64,69.4,0.91,9.0,91.0,9.0,0.0,457.7,2.0,60.55,0.75,0.06
65,0.0,0.0,100.0,0.0,100.0,0.0,522.42,16.0,49.77,0.75,0.12
66,-72.93,0.86,14.0,86.0,14.0,0.0,380.07,2.0,66.24,0.75,0.06
67,-76.0,0.88,12.0,88.0,12.0,0.0,547.56,1.0,69.25,0.75,0.06
68,67.4,0.91,9.0,91.0,9.0,0.0,214.47,2.0,67.64,0.75,0.09
69,-53.2,0.74,26.0,74.0,26.0,0.0,533.89,4.0,48.48,0.75,0.1
70,77.4,0.91,9.0,91.0,9.0,0.0,462.87,2.0,65.13,0.75,0.07
71,95.2,0.76,24.0,76.0,24.0,0.0,478.4,4.0,40.1,0.75,0.07
72,94.4,0.72,28.0,72.0,28.0,0.0,511.75,4.0,36.69,0.75,0.07
73,95.2,0.76,24.0,76.0,24.0,0.0,531.17,4.0,49.51,0.75,0.07
74,73.4,0.91,9.0,91.0,9.0,0.0,617.55,2.0,69.54,0.75,0.07
75,-67.13,0.83,17.0,83.0,17.0,0.0,304.46,2.0,62.24,0.75,0.1
76,-47.8,0.71,29.0,71.0,29.0,0.0,452.52,4.0,44.36,0.75,0.08
77,93.2,0.66,34.0,66.0,34.0,0.0,450.22,4.0,46.0,0.75,0.08
78,96.2,0.81,19.0,81.0,19.0,0.0,375.35,4.0,38.52,0.75,0.07
79,90.2,0.79,21.0,79.0,21.0,0.0,494.95,8.0,24.67,0.75,0.09
80,0.0,0.0,100.0,0.0,100.0,0.0,372.89,16.0,48.87,0.75,0.09
81,96.0,0.8,20.0,80.0,20.0,0.0,648.6,4.0,42.67,0.75,0.07
82,-38.8,0.66,34.0,66.0,34.0,0.0,331.49,4.0,44.2,0.75,0.07
83,-71.0,0.85,15.0,85.0,15.0,0.0,590.97,2.0,65.58,0.75,0.06
84,89.27,0.77,23.0,77.0,23.0,0.0,546.99,8.0,22.8,0.75,0.07
85,87.4,0.73,27.0,73.0,27.0,0.0,356.21,8.0,21.93,0.75,0.08
86,0.0,0.0,100.0,0.0,100.0,0.0,427.96,16.0,49.78,0.75,0.1
87,0.0,0.0,100.0,0.0,100.0,0.0,370.88,16.0,47.54,0.75,0.12
88,0.0,0.0,100.0,0.0,100.0,0.0,517.38,16.0,46.21,0.75,0.11
89,81.53,0.93,7.0,93.0,7.0,0.0,455.56,2.0,66.56,0.75,0.07
90,-76.8,0.88,12.0,88.0,12.0,0.0,468.34,2.0,69.46,0.75,0.06
91,87.4,0.73,27.0,73.0,27.0,0.0,544.97,8.0,19.31,0.75,0.07
92,94.8,0.74,26.0,74.0,26.0,0.0,462.59,4.0,45.93,0.75,0.07
93,75.07,0.86,14.0,86.0,14.0,0.0,520.54,2.0,69.87,0.75,0.08
94,-56.8,0.76,24.0,76.0,24.0,0.0,236.04,4.0,45.28,0.75,0.11
95,0.0,0.0,100.0,0.0,100.0,0.0,409.11,16.0,48.23,0.75,0.12
96,74.0,0.86,14.0,86.0,14.0,0.0,598.86,1.0,66.19,0.75,0.1
97,-76.0,0.88,12.0,88.0,12.0,0.0,443.04,1.0,66.03,0.75,0.09
98,96.2,0.81,19.0,81.0,19.0,0.0,324.88,4.0,40.54,0.75,0.09
99,-74.0,0.87,13.0,87.0,13.0,0.0,413.14,1.0,69.58,0.75,0.06
100,0.0,0.0,100.0,0.0,100.0,0.0,632.95,16.0,45.84,0.75,0.09
